order_id,customer_id,amount,created_at,status
65f0ea6e-904b-4199-9b07-a65d8918d249,0a140a24-5446-47fb-bacb-bea06b688140,322.71,2026-03-22 05:02:34,Completed
fb2f60be-e821-45d7-a06c-757003ac0036,bcf52859-dff2-4dea-8fde-dd1a5cf7f361,104.38,2026-08-09 06:02:34,Completed
6532f0f6-f4d5-4a1d-84e1-9e9a97b3437e,7c5b3581-a466-4bb8-a767-b369e9f6eacf,2154.54,2026-08-07 16:02:34,Completed
c1e51a0f-58d4-4dd1-85ba-45cab06dc678,cac6478c-0a0a-4207-944e-f3a00891d6f1,342.24,2026-05-04 14:02:34,Abandoned
0d773bc3-67fa-4190-b652-13de16797e46,0a193e5c-24e0-47db-aaa3-287602510904,4493.76,2026-06-26 09:02:34,Abandoned
1f4cfef1-1af8-4856-986c-3891da6c7ee8,97e89916-672e-4050-ae02-97b1c5cf46a5,261.92,2026-07-05 19:02:34,Completed
e381606d-6ea7-476b-af9d-a462a04f68ac,99340a8c-edfc-41bf-bb81-279bf4db38a4,1627.87,2026-05-26 15:02:34,Completed
c6f0084e-dcc3-4b7b-a64b-8a984d8a1bc8,5a73cd76-c4d2-45aa-9a18-b944ff1d286b,2026.82,2026-06-20 16:02:34,Completed
f113fbc0-efd1-49ae-894e-e560f4f06198,3e78d957-04f8-4f0a-9edf-876da75998bb,3098.1,2026-08-16 01:02:34,Completed
913f17b7-c507-4b22-9b6e-01d54275c6d3,1c5a2321-6e9b-44d7-8bf6-06b75b9a6176,695.3,2026-06-19 15:02:34,Completed
91e4dd44-adcf-4b10-a960-abfa3a2fa4ee,2c8c5349-58af-4a18-ad6d-567e06dd3946,866.34,2026-07-08 00:02:34,Completed
be6f8891-163b-4856-85c3-97f1f0f516dc,8af062a8-7e6d-48ad-9133-ade54fa99f34,1022.68,2026-07-12 15:02:34,Completed
41894cc6-23da-4e57-97ed-28bc816de9bb,69bf872a-7c37-4bb7-9b9b-e7ef6f071bfc,377.92,2026-05-31 00:02:34,Completed
ed5fafda-191f-4407-96e2-35d2dc45ec11,47825fdd-3001-42b4-9ea4-e8c8f160b6af,1260.64,2026-04-22 11:02:34,Completed
ef00c14e-4a05-497e-a03b-0f1434879e80,1aeeed55-27ad-4d5e-8420-c8d75dbdf523,3290.56,2026-06-06 19:02:34,Completed
5fb0304a-39b3-4c5a-beca-50d336b6780c,6bb1ab0f-5412-4798-a240-28c3e1d13d4c,1684.02,2026-07-18 09:02:34,Completed
b5c03b3d-b570-4438-a3b0-a1fbb69dbeeb,30662c5e-45dc-4964-9363-636d268eb6af,225.08,2026-04-25 19:02:34,Completed
631cfba6-a5c9-4833-bc88-ca9efffe130e,e54bb55f-66ca-4a22-aa86-49afdd23a1a5,2557.13,2026-03-23 23:02:34,Completed
f2a57c48-d007-4a9c-99ef-6a2f000004aa,20a4176e-2cdd-442c-9aa3-c4c73af2e299,442.07,2026-05-02 06:02:34,Completed
bcca82ab-4981-4f0f-82ee-cde048dc1540,3b7fb1a2-aad6-4bef-93bb-6473e07a8fe0,6668.06,2026-08-07 18:02:34,Abandoned
a63e16bb-dd79-4233-8252-8a8bb5a6fa29,15e5ca32-7f16-40bf-b0f1-4e1c22b19c82,1417.9,2026-06-28 21:02:34,Completed
2f67125c-a130-4773-9adf-2eb87b82a81b,eb02dd8a-6de4-4eb1-80f7-251b530ebac7,460.2,2026-05-07 06:02:34,Completed
49445d54-45c8-4546-a0c8-88a4720db5ed,39bdda43-ef5e-462d-a277-dcf0e307acaf,546.48,2026-05-02 16:02:34,Completed
5b2cdfc0-1094-4d47-b5fb-488c0bd50827,8af1875d-e7e6-4d53-b4fe-db943faf507f,773.72,2026-08-06 07:02:34,Completed
dbdd5a5d-190c-4171-b55f-00c9ea609d81,703f799d-60e3-456a-9e8c-4462fb92ce97,493.33,2026-04-25 16:02:34,Completed
0b7fc5b2-d167-4593-99b9-405d2ffba140,3f0a2d0d-c136-4e91-83ad-b1a88cd7725d,3646.38,2026-08-25 00:02:34,Completed
9dd14b42-ca95-4915-bc8c-0a8211f2654f,c151d8eb-ab79-416c-8017-af5cec26c56a,2150.48,2026-05-28 06:02:34,Completed
f3ba749b-8ec1-457e-b76a-ca4b8474953a,35656862-c0b8-45f8-9f2d-febc3ea9407c,3858.72,2026-07-06 15:02:34,Completed
73cc0764-7ffc-4ece-91e9-93a828a0600b,ca6ac7e9-3376-4975-91d7-a3bcb033ed7e,1819.94,2026-03-24 10:02:34,Completed
823cde76-309b-4d14-b71e-e6ec047310f8,b85be09c-7a51-4572-bae1-0b53690859f8,3801.97,2026-04-10 17:02:34,Completed
b892ef88-f9cc-4f1e-bd6b-1fd6052a24e6,8e993278-d5ca-4afb-8bc0-06dba7589dad,1614.98,2026-04-04 04:02:34,Completed
5ee7324c-4a8c-45f8-8b6b-b9a76eea2a3b,efb30902-1f5a-476d-ac47-3ad9f8b0d749,12429.7,2026-05-22 17:02:34,Completed
751c1611-8dd2-4f44-adb8-8e756eacb7e3,274c796e-b4e9-461e-90d5-1ecf878a1062,1025.4,2026-05-05 08:02:34,Completed
649695f7-f0e2-4a77-935b-d7651fa340be,4e0c9b7e-7880-44a4-bb79-08b0099e8f2b,149.72,2026-05-26 09:02:34,Completed
cb266b19-8dd5-4586-8581-e929591cdf89,1936bf03-d643-45b1-a218-48f33c923b88,5180.44,2026-07-04 23:02:34,Completed
a611bd84-3a4b-4ede-9abd-702edabb6e16,b6334510-cf2b-4bd1-ada6-505441ca1774,10239.38,2026-04-17 23:02:34,Abandoned
e73fbda5-f005-4544-83c5-2f33b9a0c475,5b34e35d-1c97-4e59-8fa4-b70bdb89e3d8,146.62,2026-08-24 23:02:34,Completed
ba2e497c-3985-4839-aaab-61987bdf7007,fa40b9f2-e8bf-4c1d-8beb-9025c93450a2,2182.87,2026-05-28 04:02:34,Completed
e75f1469-1b62-49de-af15-97a701b64e31,5d0795bb-bfca-4217-a881-a4a7eb942625,415.83,2026-08-25 07:02:34,Completed
252ee58d-d617-42d8-b367-56133ed9c70b,5cae27d5-b17a-4c33-840d-abdbccc0c9b0,684.09,2026-03-09 09:02:34,Completed
cf6cacfc-4d36-4bc3-a3ce-5f4c047f4a6b,b1ad9128-6f30-4944-bace-3135fcd442f6,1399.01,2026-08-02 20:02:34,Completed
3931b21a-f4d6-4c57-b8fd-163ad00f36a3,862986d2-6d43-4810-94c7-65724cea362a,4607.01,2026-07-05 07:02:34,Completed
72efb342-25fe-4455-9957-7d3a14d82985,7ce88409-8850-4966-8a8d-7c81ef9ebb6a,417.29,2026-09-02 18:02:34,Completed
1f7be453-2428-43c6-bc58-49ef0762329c,b2b7f161-64fe-4f50-98a3-741ce8933ef8,2763.21,2026-05-29 12:02:34,Completed
44520be8-004c-4509-9791-51cefecd98be,f89c226d-4d3b-43a9-8f94-c6dc47765386,908.85,2026-06-18 05:02:34,Completed
840de456-54bf-4a72-a2e9-18fb60427d4f,5109689e-b8b8-46ee-a17e-cb266715df3c,1410.3,2026-08-24 00:02:34,Completed
68d7bd77-ed4b-453c-b0ef-21473ebdab82,a94e1e85-23b4-4a80-96e4-2f11bce4945a,880.48,2026-06-30 07:02:34,Completed
6608c6ad-415f-4b3e-8dc9-e5a021541c22,674366b0-d3e2-452f-b515-9773ab8ae421,775.0,2026-04-30 19:02:34,Completed
e2522047-7604-4147-9d95-5dbdc2b20c29,838dbb01-7258-4c79-a777-8c24dfbc0152,2926.6,2026-04-08 00:02:34,Completed
6f081632-5d61-4aa3-9406-6f338fc990d1,b5d92f73-579d-49dd-9c91-1ae6ebf1f1c7,208.23,2026-05-04 09:02:34,Completed
3c9c08e1-7615-4ca4-88dc-3114d8a4d916,53984a71-a50b-4d8e-a723-a418c28917bd,186.02,2026-05-13 07:02:34,Completed
2e30760e-dafe-4c50-8ef7-379a1494a608,c81c94cd-2ebe-4080-8bf2-a7da3d3b0056,180.55,2026-06-27 03:02:34,Completed
3fcc9c8d-569f-488f-974f-293cc483c588,a797c924-9c27-47c6-9045-f549c15b2a89,10307.45,2026-06-16 20:02:34,Completed
6982600b-a1f4-4e0a-95b9-b2c92d66ccf0,dd1f59e6-08c9-4e86-a497-73b69ab69df6,4986.36,2026-07-14 07:02:34,Abandoned
93c5153b-3af7-4dfb-86ec-20fc9cb13459,b4c5c9fb-6e6e-4a54-95dc-cacf76564e6a,3294.34,2026-04-07 19:02:34,Completed
8857a4a1-4c9a-4330-912e-3c0e0e7dbbfb,a6eb28f1-566e-4535-8cf2-2716a1ee45b7,585.6,2026-04-30 15:02:34,Completed
9ba20ae6-4e21-4256-adb5-f52cfd6e8b57,49a44db2-a54d-498d-89ad-84292757b8b3,875.48,2026-05-18 08:02:34,Completed
5caa274f-3c18-4c0c-b4ec-24119ae4e875,de982f53-b675-4bf3-b68d-04cd6edff55e,267.0,2026-04-29 02:02:34,Completed
ed45ad41-5564-4625-a16a-65913b6b63be,c53a60a4-5f6a-4f8d-8682-c99e3434bb1b,1706.23,2026-04-04 05:02:34,Completed
607a550d-3640-42c3-b4f8-2f084c7c2f9e,ef787c62-f9d0-42f5-8407-30adbf09f42c,1893.28,2026-03-28 17:02:34,Completed
c48c0b8c-552e-4ab7-8b84-f4bf5cbdd248,d8ac83c1-7901-4fa6-b592-02156eb0c753,2106.01,2026-08-23 22:02:34,Completed
8640ad3a-e600-4f33-9d70-73c0a31203a7,20d96afb-33c9-4969-aaac-0f09adac446e,4564.43,2026-03-15 12:02:34,Completed
e171206d-2d46-4110-9b40-c57f0d87799a,70260774-c2f5-4476-a386-8f4584ebabd6,1024.92,2026-05-13 20:02:34,Completed
93eb1bad-394d-4491-9c6e-ac496bdfbc29,56cc6b86-6393-4b44-912f-36966747f95b,626.99,2026-03-17 22:02:34,Completed
1e5d41ee-3194-46b0-bdb0-2336ac087fd6,955efa97-f851-450d-9390-e71ffcfcf4e9,1200.45,2026-07-15 09:02:34,Completed
2254d95e-1e20-40e2-8015-ff9701f14655,0b5e5f95-6040-4f9b-b89e-260636fd3ace,2460.03,2026-06-02 16:02:34,Completed
247ba2b5-48e3-428b-afe4-14152f34a327,f3b615e2-4bcf-40a1-82cd-5f6e4bd9b8ed,2213.78,2026-07-20 15:02:34,Completed
3f183d2d-de5e-4164-9558-d0d6c8a70966,da2953e7-198d-4f30-92d1-2937e3ade0c9,332.1,2026-04-18 05:02:34,Completed
815c9d7d-12d1-425d-9f85-fd4926e2ea6f,0c75aea3-21cc-4ac3-8760-28c6f3673340,6339.44,2026-08-19 00:02:34,Completed
d014e5f4-2948-42ea-a284-ae87331754ea,5c08ae09-309e-48ae-83dc-59c0565bcc1b,2209.74,2026-08-31 05:02:34,Completed
85d7e173-9f91-4fb9-aaae-383757836b9b,bab94a5a-4690-4c61-9368-1196dd8d9342,1773.58,2026-06-29 04:02:34,Completed
e85874d6-d8b8-414e-a3a3-9a0813772da7,488abbc1-f879-46ca-ad42-70308c7875f9,2155.82,2026-08-21 18:02:34,Completed
5bf30471-835f-4810-b3a3-fa9d9891af9d,9d48d960-5147-49ae-a297-1622515803d6,1090.79,2026-07-18 09:02:34,Completed
34b2a1d2-cc31-458d-85cc-623e49929809,80e8425d-34fc-407f-8b95-0923c93b9020,4663.53,2026-08-11 07:02:34,Completed
58ac52ef-1c65-4e56-b79f-ef2e88258fd9,d621b8d7-a65c-49a0-b502-a08018afa7ad,2458.22,2026-04-16 02:02:34,Completed
861bd8cb-d36c-4a6c-8341-720420fd7de7,80cb54e3-6383-4527-9f30-def8c6c7e378,258.26,2026-06-14 16:02:34,Completed
8bed19d5-524d-456a-9ef3-ca6b07c455a2,e21b5f49-3ccf-4046-9e1b-079ca6908c0f,124.58,2026-07-12 03:02:34,Completed
c3bb5c8a-8bb1-4fb9-a485-0528a31e3d12,4d46afaa-c804-4ccf-bf23-db47c537f9e9,4806.72,2026-06-02 11:02:34,Abandoned
ca845d88-5b5d-456d-a58c-fccf817f3387,ab0b92a8-4326-4941-8ec8-69102103efa3,2135.37,2026-08-18 16:02:34,Completed
4fd1dae6-b4ec-46b7-a95d-abf32652cfde,8ab25c9f-8516-4e4f-a338-bc73f69a7b5d,3957.82,2026-04-14 23:02:34,Completed
2d390587-3c75-4f57-8531-f02918c8a94d,289392e0-aa2d-48d7-a721-a39d964b5744,789.66,2026-06-18 12:02:34,Completed
ae86f53b-94a0-46ff-894a-acf0a2f2d8d6,0c60bb68-7f79-41be-a0b7-96216bc5a2cf,439.06,2026-04-21 03:02:34,Completed
7350f90b-639b-43e5-b6b4-18c753a520d8,d56cb0a0-5730-4add-ab1b-9cbcf8ba1194,2187.19,2026-04-24 16:02:34,Completed
db30e71d-32b1-4b39-8f20-a14ba3cb4109,234e7f5e-f822-4e87-a3f6-33b53857b929,6566.14,2026-06-04 18:02:34,Completed
64ad4c78-23cc-4a10-aa6d-99e41fc8ca6e,59427549-e278-4a45-a5b5-e869f1c8ee8e,3948.56,2026-03-14 12:02:34,Completed
c9546612-2ac4-4c14-a406-c23dfb55bc7e,83a0314e-d492-4301-85f3-d5f5cc80174c,464.88,2026-08-06 04:02:34,Completed
2d456581-5413-4274-b562-b8cf23d5bd6d,78dc4288-cafc-4162-ae78-b73d4f83dbe5,552.43,2026-07-07 21:02:34,Completed
488cc79a-68ce-432b-a84e-0343a5c22eda,a165525f-d138-4297-b1df-690c2c584459,7465.57,2026-03-28 23:02:34,Completed
46a18d28-befc-4d34-bebb-086d794623ce,d71e69d8-9336-4e15-88a8-3c46d7344f2b,401.78,2026-06-29 05:02:34,Completed
9a915628-17ce-4484-9da0-42881c5b254c,f8fb778b-9c9e-4981-8270-2c6bcb532803,208.86,2026-03-19 02:02:34,Completed
ddb8bd68-ed08-4b35-ada2-2ca611f2f710,55c914b6-f196-4950-a8b2-1ca1c4f167fd,2883.93,2026-05-01 02:02:34,Completed
6d1faa90-9b6f-4cb2-96ae-fa3ead42c40b,0870fc3e-07fb-49e0-835b-993584194a5e,2788.34,2026-07-18 01:02:34,Completed
45ea03dd-4629-4ca4-b75e-92324803a788,6520d728-279f-43b3-b7fe-db08ff0c5757,1818.86,2026-03-29 10:02:34,Completed
6c2cf014-e9d1-4cb9-8e64-be7c2ee35238,77021149-4a9b-4301-9148-401b7e94c274,1500.6,2026-08-15 19:02:34,Abandoned
7eec3867-3221-4799-9f96-d7221a215b53,bedaf338-24b8-4b5d-bc46-f151c46f4497,372.61,2026-07-14 00:02:34,Completed
c48963d8-fcda-435a-a0a3-a77a36a6a08c,b5d86f76-21ae-40da-b532-e93551ad4c57,870.02,2026-08-10 06:02:34,Completed
9e6dd30c-f2c0-4ed7-9d80-fe6c9f9b9826,192461ed-f978-4583-a888-7b65ae16f732,3354.33,2026-04-30 11:02:34,Completed
994f0e29-95a4-40f0-9258-985268816c3c,7a3be5c0-3ade-4f78-91e7-fbc0195ae041,6993.61,2026-03-12 12:02:34,Completed
f9fcaa92-692a-4f42-aaea-3676de4a0768,072fdfbc-ba8b-4828-9357-8038329ac36e,2441.9,2026-05-02 18:02:34,Completed
d6c2b25f-4e53-4102-ba4c-be57ef82a5db,52968727-be28-4ef9-b2fa-1edb8c0ed96b,1770.07,2026-08-29 17:02:34,Completed
b28295f1-7085-4026-8c4c-929479589f5c,f24f6b6a-6145-45d0-bd9d-6878623b8136,739.65,2026-06-26 17:02:34,Completed
1bf19885-2a30-4828-ae38-d227eafced97,da298f9c-82d8-4fbf-b753-058cdaa990bb,301.04,2026-07-08 15:02:34,Abandoned
c147adf1-3133-4ae8-a479-e36c81b9fe5a,945b1a18-a09a-41a1-a024-b24fbfeed1d0,3408.03,2026-03-30 16:02:34,Completed
6228bf89-7767-498a-b873-d6a4e689a9f1,fdf65ef1-abd6-46e9-a47b-8463ddbb0ec5,1379.03,2026-08-08 05:02:34,Completed
94d906ff-de7c-4bb6-ad23-9bb6b37413cc,b3726b97-2619-48d1-8a8a-45b07ba9f682,763.49,2026-08-17 07:02:34,Completed
ff18d58c-14ee-484b-a2d7-7cb77cf10ec6,0506dad7-6875-4839-bfed-daf56ac001de,2583.0,2026-07-13 09:02:34,Completed
59f65e28-e671-4b79-83ab-34d82b08d8de,5b2ad40c-800c-4653-86f6-8274ed0dd21b,2358.87,2026-06-06 02:02:34,Completed
08c00d61-7b47-47fe-9b32-90588a461b50,66cbd092-7cd5-4284-9e86-e5a9b456b37a,938.79,2026-03-10 23:02:34,Abandoned
57bf42c4-e7ce-48fd-a550-13d45b9c54a5,6a75622f-3d24-4f48-9218-f65d5f90ddc8,1439.58,2026-03-14 22:02:34,Completed
d8714cac-0119-4e66-8514-4dee6405d9c9,f5e088ec-5d90-42d6-93f1-e5320eb32ed3,622.38,2026-06-23 03:02:34,Completed
b6981dd9-4d3e-4b76-aed9-4df314ba6f68,2c8e22be-bbfe-43e3-868b-1f268acc4865,2283.71,2026-05-07 12:02:34,Completed
73f4ef1d-0664-44a0-8410-d2cd97877e14,f0248cd5-4e30-4bb0-9d97-92c88985b417,618.31,2026-08-08 03:02:34,Completed
4cb0ba3a-1e50-4ad7-8c8a-9260ef2e9d1c,89f5d740-3a61-4971-850a-6881519d65cc,1378.66,2026-08-06 05:02:34,Completed
ae9e861d-715d-42f1-98cb-3a80d4220480,9e4c6e0d-1452-4542-94f8-d253a49acf77,491.04,2026-08-05 10:02:34,Completed
d4e98736-8fa9-4416-be71-17e1b701f15c,1b1ef1a2-21db-4bad-aeb3-e800cabacce2,7373.21,2026-03-12 07:02:34,Completed
9d94ef40-1bb2-429d-ace2-d2ac76cfa1d2,5acc4e0a-85a6-4728-bcd8-0cfb7afeb7be,725.26,2026-04-10 04:02:34,Completed
6e9982ca-cb1d-41a4-8c1d-ed7ff887f23a,f6bb8d33-9d73-40c7-8d8c-dcac33fd9ada,1450.81,2026-04-25 18:02:34,Completed
509e1877-697b-4df8-89d8-726d0bf34d2b,ef64f1da-4530-4b1f-a3e1-633b183b423b,2010.63,2026-06-06 09:02:34,Abandoned
e486acb4-03f6-444e-8191-f712c3c4718e,00ef5d9b-d9de-4079-b14c-7fb4be5ca274,214.99,2026-06-24 01:02:34,Completed
ef989ceb-6562-481f-9474-3799a1d6684d,e76db02e-bdda-4fbb-a408-48b9beeb2ee0,1080.57,2026-03-11 22:02:34,Completed
d792e700-0247-4109-9f5d-8689ccdfdcec,12285659-0668-4132-abc9-9975452ef476,1429.86,2026-06-21 01:02:34,Completed
c09620a9-ac3e-498c-824a-3a8925c2733a,f2416e34-8ce3-4c85-a487-e806902b67ee,112.48,2026-07-19 09:02:34,Completed
262c208c-83aa-45cf-bd62-f086b27cf5b2,aae5fbc4-ae52-4ea9-9af0-4de034af1c60,547.67,2026-08-02 18:02:34,Completed
670779d8-d5da-4ac9-b77c-88ac7d88d39e,81e9ea8b-8cb1-4fae-b7d3-8cf777af04df,6769.91,2026-05-11 08:02:34,Completed
1ba840c6-b120-4d9e-af07-7e7993ba6f4f,9726b2f3-6655-461c-85a5-4d315e46d463,9410.16,2026-08-03 16:02:34,Completed
2091cd11-7886-4f28-a2c8-0fefa7331eb7,a885ca23-beec-4932-b5a2-528bf316fb22,1479.01,2026-08-03 13:02:34,Completed
9dc2fd27-721f-4ea9-8a39-e9c488ff1557,fa938fdf-e509-45ee-b91f-c68c0ee2e963,949.87,2026-06-27 14:02:34,Completed
bc2c9720-d6ef-4f0a-a4cd-58e6061e79f5,c5f69574-b543-4ee0-a54e-160f2e476f8f,9739.7,2026-03-16 18:02:34,Completed
53f128a3-7014-42d7-b3d0-1d6bfcfc1226,8a6d3fd3-1b14-43d2-b33a-8bd497780f08,689.58,2026-06-17 11:02:34,Completed
28525a26-2804-4498-999f-95974608498f,2bf43207-76cf-4481-a06b-352261d63924,1279.52,2026-06-02 10:02:34,Completed
0cbc0db4-d424-41bf-8f5c-3b8fd8cb73d0,f45d1185-8a88-4794-84b3-2610743d6ebb,364.35,2026-08-10 11:02:34,Completed
a63a28c7-0fdf-4726-b59c-40ef1d538fdd,a59a45e5-3623-438c-9367-4ac91be41030,945.13,2026-05-25 21:02:34,Completed
9c7549f2-e14d-43d8-b3ce-a55e8cfe18b1,404101c8-8e57-41be-9eae-47c317c7356a,2656.16,2026-04-15 18:02:34,Completed
cd3eecb0-2eb2-4115-ace1-fdc5056bddfa,9216c916-9302-460e-9a4d-50a805464c3a,2091.28,2026-03-25 23:02:34,Completed
2bc16143-09d2-4994-aa1f-a43b8531785b,1884cc43-468f-4c69-a685-cfb02e0a8772,856.95,2026-04-21 14:02:34,Completed
e08f644c-d9b6-406b-a13e-025b06afde4c,bce93682-9aac-4f35-bb50-5f3b74bbd74d,2152.88,2026-06-12 02:02:34,Completed
